            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType       time  ubAlg  umdpAlg     ubTime      ub     lb  p1  p2  p3    disp   dispReal    umdpTime  timeLastEC  ecTtb  ecIterTb  ecNumAlt  ecTime  ecInsertTime  ecNodes  lsTime  lsAltImpr  lsSteps  lsShifts  lsSwaps  ferIter  ferAvgColTime  ferMaxColTime
  weee-2400-41-050-7          weee  2400  41  2878788   0.5        13     1  0.001    ubi      umdp    86.7536    ubi      fer    6.55922   88650  37404   3   6  19   88313    1.02715     79.5251     79.5251      0         0         0       0             0        0       0          0        0         0        0      340             NA       0.713358
  weee-3600-59-025-1          weee  3600  59  6478133  0.25        68     1  0.001    ubi      umdp    1800.12    ubi      fer    26.2649  238664  74041   3   6  19   74041   0.618996     1772.12     1772.12      0         0         0       0             0        0       0          0        0         0        0     3049             NA        1.06454
study-4000-65-000-10         study  4000  65       62     0   7997939     1  0.001    ubi      umdp    27.5074    ubi      fer    12.7767      33     14   3   9  15      21         31     10.3975     10.3975      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.60059
  weee-2000-35-050-3          weee  2000  35  1998996   0.5         5     1  0.001    ubi      umdp    7.89752    ubi      fer    3.82555   62486  13171   3   6  19   62466    1.03662     3.62976     3.62976      0         0         0       0             0        0       0          0        0         0        0       21             NA       0.627364
  weee-2400-41-075-3          weee  2400  41  2878789  0.75        12     1  0.001    ubi      umdp    10.5466    ubi      fer    6.56863   84857   4014   3   6  19   84848    1.01315     3.29764     3.29764      0         0         0       0             0        0       0          0        0         0        0       11             NA       0.684361
  weee-1600-29-100-5          weee  1600  29  1279201     1         0     1  0.001    ubi      umdp    2.38586    ubi      fer    1.79657   40659   2965   3   6  19   40659    1.05175    0.344602    0.344602      0         0         0       0             0        0       0          0        0         0        0        1             NA        0.25207
  weee-2000-35-075-3          weee  2000  35  1998996  0.75         5     1  0.001    ubi      umdp     7.9293    ubi      fer    3.81332   62486  19327   3   6  19   62466    1.03662     3.65946     3.65946      0         0         0       0             0        0       0          0        0         0        0       21             NA       0.703681
  weee-3600-59-025-2          weee  3600  59  6478145  0.25        56     1  0.001    ubi      umdp    1800.32    ubi      fer     25.484  219863  30504   3   6  19   30504   0.394114     1773.01     1773.01      0         0         0       0             0        0       0          0        0         0        0     3032             NA        1.04555
  weee-1600-29-075-4          weee  1600  29  1279197  0.75         4     1  0.001    ubi      umdp    2.18868    ubi      fer    1.78451   37411  10704   3   6  19   37411    1.00622    0.155327    0.155327      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0722965
  weee-1200-23-025-8          weee  1200  23   719401  0.25         0     1  0.001    ubi      umdp   0.821149    ubi      fer   0.552788   18523   2153   3   6  19   18523   0.949079    0.131251    0.131251      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0809876
  weee-800-17-100-10          weee   800  17   319601     1         0     1  0.001    ubi      umdp    0.27123    ubi      fer   0.176297    9439    991   3   6  19    9439    1.01164   0.0440956   0.0440956      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0246796
  weee-2000-35-050-2          weee  2000  35  1998992   0.5         9     1  0.001    ubi      umdp    145.327    ubi      fer     3.5971   63524   9158   3   6  19   62602     1.0462     141.296     141.296      0         0         0       0             0        0       0          0        0         0        0      931             NA       0.730744
  weee-3600-59-100-5          weee  3600  59  6478139     1        62     1  0.001    ubi      umdp    73.1163    ubi      fer    26.4382  184209  22126   3   6  19  184133   0.992109     45.0113     45.0113      0         0         0       0             0        0       0          0        0         0        0       77             NA        0.91436
 study-3200-53-000-7         study  3200  53       60     0   5118341     1  0.001    ubi      umdp    15.7447    ubi      fer    6.28439      31     12   3   9  15      19         31     7.00105     7.00105      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.38415
 study-1600-29-010-9         study  1600  29       59   0.1   1279142     1  0.001    ubi      umdp     2.7779    ubi      fer    0.80524      29     13   3   9  15      19         31     1.51421     1.51421      0         0         0       0             0        0       0          0        0         0        0       11             NA       0.480313
