instance n m beta time alpha nsolved ubi lbColor ub lb vs timelim memlim
weee-300-7-100-9 300 7 1 10.1885230541229 0.05 1 0.935530054773421 0.935530054773421 0.935530054773421 0.935530054773421 0.935530054773421 0 0
weee-300-7-100-9 300 7 1 15.547196149826 0.01 1 0.935530054773421 0.935530054773421 0.935530054773421 0.935530054773421 0.935530054773421 0 0
weee-300-7-100-9 300 7 1 157.872984886169 0.001 1 0.935530054773421 0.935530054773421 0.935530054773421 0.935530054773421 0.935530054773421 0 0
weee-300-9-025-9 300 9 0.25 9.55781292915344 0.05 1 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274267 0 0
weee-300-9-025-9 300 9 0.25 9.91193199157715 0.01 1 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274267 0 0
weee-300-9-025-9 300 9 0.25 21.5790679454803 0.001 1 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274267 0 0
weee-300-9-050-9 300 9 0.5 9.46852588653564 0.05 1 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274267 0 0
weee-300-9-050-9 300 9 0.5 10.1115560531616 0.01 1 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274267 0 0
weee-300-9-050-9 300 9 0.5 65.9430692195892 0.001 1 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274267 0 0
weee-300-9-075-9 300 9 0.75 9.86464810371399 0.05 1 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274267 0 0
weee-300-9-075-9 300 9 0.75 9.93853807449341 0.01 1 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274267 0 0
weee-300-9-075-9 300 9 0.75 34.1385769844055 0.001 1 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274267 0 0
weee-300-9-100-9 300 9 1 10.1355121135712 0.05 1 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274267 0 0
weee-300-9-100-9 300 9 1 9.76049995422363 0.01 1 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274267 0 0
weee-300-9-100-9 300 9 1 42.1594619750977 0.001 1 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274266 0.950280319274267 0 0
weee-400-11-025-9 400 11 0.25 12.7639169692993 0.05 1 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 0 0
weee-400-11-025-9 400 11 0.25 14.2900598049164 0.01 1 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 0 0
weee-400-11-025-9 400 11 0.25 122.807978153229 0.001 1 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 0 0
weee-400-11-050-9 400 11 0.5 13.0246429443359 0.05 1 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 0 0
weee-400-11-050-9 400 11 0.5 13.5182919502258 0.01 1 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 0 0
weee-400-11-050-9 400 11 0.5 106.162853002548 0.001 1 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 0 0
weee-400-11-075-9 400 11 0.75 13.137708902359 0.05 1 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 0 0
weee-400-11-075-9 400 11 0.75 13.8929100036621 0.01 1 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 0 0
weee-400-11-075-9 400 11 0.75 273.348873853683 0.001 1 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 0 0
weee-400-11-100-9 400 11 1 13.5558857917786 0.05 1 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 0 0
weee-400-11-100-9 400 11 1 14.3384068012238 0.01 1 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 0 0
weee-400-11-100-9 400 11 1 247.415656089783 0.001 1 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 1.00603415101079 0 0
weee-400-7-025-9 400 7 0.25 10.7128329277039 0.05 1 0.714092260495799 0.714092260495799 0.714092260495799 0.714092260495799 0.7140922604958 0 0
weee-400-7-025-9 400 7 0.25 10.8805799484253 0.01 1 0.714092260495799 0.714092260495799 0.714092260495799 0.714092260495799 0.7140922604958 0 0
weee-400-7-025-9 400 7 0.25 14.900209903717 0.001 1 0.714092260495799 0.714092260495799 0.714092260495799 0.714092260495799 0.7140922604958 0 0
weee-400-7-050-9 400 7 0.5 10.9432759284973 0.05 1 0.714092260495799 0.714092260495799 0.714092260495799 0.714092260495799 0.7140922604958 0 0
weee-400-7-050-9 400 7 0.5 10.8765330314636 0.01 1 0.714092260495799 0.714092260495799 0.714092260495799 0.714092260495799 0.7140922604958 0 0
weee-400-7-050-9 400 7 0.5 88.2163591384888 0.001 1 0.714092260495799 0.714092260495799 0.714092260495799 0.714092260495799 0.7140922604958 0 0
weee-400-7-075-9 400 7 0.75 10.9002850055695 0.05 1 0.714092260495799 0.714092260495799 0.714092260495799 0.714092260495799 0.7140922604958 0 0
weee-400-7-075-9 400 7 0.75 11.114492893219 0.01 1 0.714092260495799 0.714092260495799 0.714092260495799 0.714092260495799 0.7140922604958 0 0
weee-400-7-075-9 400 7 0.75 72.5311570167542 0.001 1 0.714092260495799 0.714092260495799 0.714092260495799 0.714092260495799 0.7140922604958 0 0
weee-400-7-100-9 400 7 1 13.5667290687561 0.05 1 0.714092260495799 0.714092260495799 0.714092260495799 0.714092260495799 0.7140922604958 0 0
weee-400-7-100-9 400 7 1 29.9928729534149 0.01 1 0.714092260495799 0.714092260495799 0.714092260495799 0.714092260495799 0.7140922604958 0 0
weee-400-7-100-9 400 7 1 104.666829109192 0.001 1 0.714092260495799 0.714092260495799 0.714092260495799 0.714092260495799 0.7140922604958 0 0
weee-400-9-025-9 400 9 0.25 11.2229421138763 0.05 1 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0 0
weee-400-9-025-9 400 9 0.25 11.1006240844727 0.01 1 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0 0
weee-400-9-025-9 400 9 0.25 40.0718600749969 0.001 1 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0 0
weee-400-9-050-9 400 9 0.5 11.5195071697235 0.05 1 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0 0
weee-400-9-050-9 400 9 0.5 12.0309588909149 0.01 1 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0 0
weee-400-9-050-9 400 9 0.5 43.5177381038666 0.001 1 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0 0
weee-400-9-075-9 400 9 0.75 11.2668931484222 0.05 1 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0 0
weee-400-9-075-9 400 9 0.75 11.8515069484711 0.01 1 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0 0
weee-400-9-075-9 400 9 0.75 46.5454769134521 0.001 1 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0 0
weee-400-9-100-9 400 9 1 11.4450619220734 0.05 1 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0 0
weee-400-9-100-9 400 9 1 12.2445659637451 0.01 1 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0 0
weee-400-9-100-9 400 9 1 26.6191310882568 0.001 1 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0.786384339683847 0 0
weee-500-10-025-9 500 10 0.25 14.0882420539856 0.05 1 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0 0
weee-500-10-025-9 500 10 0.25 14.1335051059723 0.01 1 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0 0
weee-500-10-025-9 500 10 0.25 192.965341091156 0.001 1 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0 0
weee-500-10-050-9 500 10 0.5 14.5588290691376 0.05 1 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0 0
weee-500-10-050-9 500 10 0.5 14.7065329551697 0.01 1 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0 0
weee-500-10-050-9 500 10 0.5 112.636376142502 0.001 1 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0 0
weee-500-10-075-9 500 10 0.75 14.5131559371948 0.05 1 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0 0
weee-500-10-075-9 500 10 0.75 14.9217441082001 0.01 1 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0 0
weee-500-10-075-9 500 10 0.75 209.620635032654 0.001 1 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0 0
weee-500-10-100-9 500 10 1 15.4267029762268 0.05 1 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0 0
weee-500-10-100-9 500 10 1 15.3747000694275 0.01 1 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0 0
weee-500-10-100-9 500 10 1 219.81892991066 0.001 1 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0.787677094055679 0 0
weee-500-12-075-9 500 12 0.75 223.841065883636 0.05 0 1.08914117656987 1.04159062683043 1.08914117656987 1.04159062683043 NA 0 0
weee-500-12-075-9 500 12 0.75 225.693166017532 0.01 0 1.08914117656987 1.04159062683043 1.08914117656987 1.04159062683043 NA 0 0
weee-500-12-075-9 500 12 0.75 223.556713104248 0.001 0 1.08914117656987 1.04159062683043 1.08914117656987 1.04159062683043 NA 0 0
weee-500-12-100-9 500 12 1 224.363958120346 0.05 0 1.08914117656987 1.04159062683043 1.08914117656987 1.04159062683043 NA 0 0
weee-500-12-100-9 500 12 1 223.804550886154 0.01 0 1.08914117656987 1.04159062683043 1.08914117656987 1.04159062683043 NA 0 0
weee-500-12-100-9 500 12 1 225.262289047241 0.001 0 1.08914117656987 1.04159062683043 1.08914117656987 1.04159062683043 NA 0 0
weee-500-8-025-9 500 8 0.25 13.1959300041199 0.05 1 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0 0
weee-500-8-025-9 500 8 0.25 13.9070391654968 0.01 1 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0 0
weee-500-8-025-9 500 8 0.25 17.333664894104 0.001 1 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0 0
weee-500-8-050-9 500 8 0.5 13.2325220108032 0.05 1 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0 0
weee-500-8-050-9 500 8 0.5 14.0792150497437 0.01 1 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0 0
weee-500-8-050-9 500 8 0.5 14.7469429969788 0.001 1 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0 0
weee-500-8-075-9 500 8 0.75 13.7154610157013 0.05 1 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0 0
weee-500-8-075-9 500 8 0.75 15.0654900074005 0.01 1 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0 0
weee-500-8-075-9 500 8 0.75 18.9031159877777 0.001 1 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0 0
weee-500-8-100-9 500 8 1 13.7708840370178 0.05 1 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0 0
weee-500-8-100-9 500 8 1 14.0114789009094 0.01 1 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0 0
weee-500-8-100-9 500 8 1 32.5609011650085 0.001 1 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0.612040832379671 0 0
weee-600-10-025-9 600 10 0.25 16.8012840747833 0.05 1 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0 0
weee-600-10-025-9 600 10 0.25 17.8272070884705 0.01 1 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0 0
weee-600-10-025-9 600 10 0.25 25.6364250183105 0.001 1 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0 0
weee-600-10-050-9 600 10 0.5 17.2315740585327 0.05 1 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0 0
weee-600-10-050-9 600 10 0.5 18.3444561958313 0.01 1 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0 0
weee-600-10-050-9 600 10 0.5 42.1625099182129 0.001 1 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0 0
weee-600-10-075-9 600 10 0.75 17.336051940918 0.05 1 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0 0
weee-600-10-075-9 600 10 0.75 18.2348699569702 0.01 1 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0 0
weee-600-10-075-9 600 10 0.75 150.41210103035 0.001 1 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0 0
weee-600-10-100-9 600 10 1 18.0375549793243 0.05 1 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0 0
weee-600-10-100-9 600 10 1 18.9711079597473 0.01 1 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0 0
weee-600-10-100-9 600 10 1 1088.47609806061 0.001 1 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0.697121276178686 0 0
weee-600-12-025-9 600 12 0.25 19.280522108078 0.05 1 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0 0
weee-600-12-025-9 600 12 0.25 20.2592129707336 0.01 1 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0 0
weee-600-12-025-9 600 12 0.25 169.016098976135 0.001 1 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0 0
weee-600-12-050-9 600 12 0.5 20.2643580436707 0.05 1 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0 0
weee-600-12-050-9 600 12 0.5 20.7565960884094 0.01 1 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0 0
weee-600-12-050-9 600 12 0.5 120.204349994659 0.001 1 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0 0
weee-600-12-075-9 600 12 0.75 20.3710880279541 0.05 1 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0 0
weee-600-12-075-9 600 12 0.75 21.0121779441833 0.01 1 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0 0
weee-600-12-075-9 600 12 0.75 163.023678064346 0.001 1 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0 0
weee-600-12-100-9 600 12 1 20.6075248718262 0.05 1 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0 0
weee-600-12-100-9 600 12 1 20.4514968395233 0.01 1 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0.754152256510579 0 0
weee-600-12-100-9 600 12 1 3614.9599750042 0.001 1 0.754152256510579 0.754152256510579 0.754132392886023 0.754132392886023 NA 1 0
weee-600-14-025-9 600 14 0.25 938.46568107605 0.05 0 1.12418943605426 1.10736648435647 1.12418943605426 1.10736648435647 NA 0 0
weee-600-14-025-9 600 14 0.25 949.505046129227 0.01 0 1.12418943605426 1.10736648435647 1.12418943605426 1.10736648435647 NA 0 0
weee-600-14-025-9 600 14 0.25 944.927254915237 0.001 0 1.12418943605426 1.10736648435647 1.12418943605426 1.10736648435647 NA 0 0
weee-600-14-050-9 600 14 0.5 922.745213985443 0.05 0 1.12418943605426 1.10736648435647 1.12418943605426 1.10736648435647 NA 0 0
weee-600-14-050-9 600 14 0.5 937.69760799408 0.01 0 1.12418943605426 1.10736648435647 1.12418943605426 1.10736648435647 NA 0 0
weee-600-14-050-9 600 14 0.5 915.093744039536 0.001 0 1.12418943605426 1.10736648435647 1.12418943605426 1.10736648435647 NA 0 0
weee-600-14-075-9 600 14 0.75 928.321090936661 0.05 0 1.12418943605426 1.10736648435647 1.12418943605426 1.10736648435647 NA 0 0
weee-600-14-075-9 600 14 0.75 917.250188827515 0.01 0 1.12418943605426 1.10736648435647 1.12418943605426 1.10736648435647 NA 0 0
weee-600-14-075-9 600 14 0.75 937.359277963638 0.001 0 1.12418943605426 1.10736648435647 1.12418943605426 1.10736648435647 NA 0 0
weee-600-14-100-9 600 14 1 912.950524806976 0.05 0 1.12418943605426 1.10736648435647 1.12418943605426 1.10736648435647 NA 0 0
weee-600-14-100-9 600 14 1 918.889588832855 0.01 0 1.12418943605426 1.10736648435647 1.12418943605426 1.10736648435647 NA 0 0
weee-600-14-100-9 600 14 1 957.84983420372 0.001 0 1.12418943605426 1.10736648435647 1.12418943605426 1.10736648435647 NA 0 0
weee-700-12-025-9 700 12 0.25 23.1974301338196 0.05 1 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149915 0 0
weee-700-12-025-9 700 12 0.25 23.9365689754486 0.01 1 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149915 0 0
weee-700-12-025-9 700 12 0.25 1418.61868000031 0.001 1 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149915 0 0
weee-700-12-050-9 700 12 0.5 24.318372964859 0.05 1 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149915 0 0
weee-700-12-050-9 700 12 0.5 24.7826330661774 0.01 1 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149915 0 0
weee-700-12-050-9 700 12 0.5 3617.30065798759 0.001 1 0.775583967149914 0.775583967149914 0.77549249906108 0.77549249906108 NA 1 0
weee-700-12-075-9 700 12 0.75 26.0670549869537 0.05 1 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149915 0 0
weee-700-12-075-9 700 12 0.75 25.8372139930725 0.01 1 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149915 0 0
weee-700-12-075-9 700 12 0.75 55.3609440326691 0.001 1 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149915 0 0
weee-700-12-100-9 700 12 1 26.6657950878143 0.05 1 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149915 0 0
weee-700-12-100-9 700 12 1 25.1978278160095 0.01 1 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149914 0.775583967149915 0 0
weee-700-12-100-9 700 12 1 3617.73102807999 0.001 1 0.775583967149914 0.775583967149914 0.77549249906108 0.77549249906108 NA 1 0
weee-700-14-025-9 700 14 0.25 32.3517680168152 0.05 1 0.839151655065997 0.839151655065997 0.839151655065997 0.839151655065997 0.839151655065997 0 0
weee-700-14-025-9 700 14 0.25 30.5554270744324 0.01 1 0.839151655065997 0.839151655065997 0.839151655065997 0.839151655065997 0.839151655065997 0 0
weee-700-14-025-9 700 14 0.25 959.014674901962 0.001 1 0.839151655065997 0.839151655065997 0.839151655065997 0.839151655065997 0.839151655065997 0 0
weee-700-14-050-9 700 14 0.5 31.2505030632019 0.05 1 0.839151655065997 0.839151655065997 0.839151655065997 0.839151655065997 0.839151655065997 0 0
weee-700-14-050-9 700 14 0.5 34.9433650970459 0.01 1 0.839151655065997 0.839151655065997 0.839151655065997 0.839151655065997 0.839151655065997 0 0
