            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType  tau       time  ubiTime  ubiIterToBest  ubiTtb  ubiAvgCons  ubiMinCons  ubiAvg  ubi  ubiReal   ubRbTime  ubRbIterToBest      ubrbTtb   ubRbAvgCons  ubRbMinCons  ubRbAvg    ubRb  ubRbReal  ubsTime  ubsSigma  ubsSubsetSize  ubsIter  ubsTtb  ubsBsIter  ubsIterToBest  bsNumColorCalls  ubsAvgColorTime  ubs  ubsReal
  weee-1200-23-025-1          weee  1200  23   719399  0.25         2     1  0.001   ubrb        ub    1    1.86788       NA             NA      NA          NA          NA      NA   NA       NA    1.86783            1272     0.112906   36708.35667        21828  0.00000   21828   1.02472       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-4000-65-000-1         study  4000  65       62     0   7997939     1  0.001   ubrb        ub    1    117.406       NA             NA      NA          NA          NA      NA   NA       NA  117.40548            4002    0.0557571      29.77450           29  0.00000      29  39.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
study-1600-29-000-10         study  1600  29       57     0   1279144     1  0.001   ubrb        ub    1    4.72467       NA             NA      NA          NA          NA      NA   NA       NA    4.72462            3143       4.5532      25.15500           23  0.00000      23  36.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-075-9          weee  2000  35  1998992  0.75         9     1  0.001   ubrb        ub    1    11.6015       NA             NA      NA          NA          NA      NA   NA       NA   11.60146            2068     0.388179  100868.26700        65324  0.00000   65324   1.07328       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-025-7          weee   800  17   319601  0.25         0     1  0.001   ubrb        ub    1    0.47702       NA             NA      NA          NA          NA      NA   NA       NA    0.47697             935    0.0817153   16618.35625         9088  0.00000    9088   0.99286       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-025-2          weee  1200  23   719401  0.25         0     1  0.001   ubrb        ub    1    1.87368       NA             NA      NA          NA          NA      NA   NA       NA    1.87363            1237    0.0563291   37759.01833        22314  0.00000   22314   1.04052       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2400-41-010-2         study  2400  41       62   0.1   2878739     1  0.001   ubrb        ub    1    19.0255       NA             NA      NA          NA          NA      NA   NA       NA   19.02541            2428     0.225055      27.89167           26  0.00000      26  37.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-100-2          weee  1600  29  1279197     1         4     1  0.001   ubrb        ub    1    5.08998       NA             NA      NA          NA          NA      NA   NA       NA    5.08993            1653     0.175684   64534.67313        43050  0.00000   43050   1.08168       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-100-1          weee  2800  47  3918579     1        22     1  0.001   ubrb        ub    1    41.3646       NA             NA      NA          NA          NA      NA   NA       NA   41.36452            2813     0.175323  194619.54321       136495  0.00000  136495   1.10845       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1600-29-010-3         study  1600  29       56   0.1   1279145     1  0.001   ubrb        ub    1    4.78269       NA             NA      NA          NA          NA      NA   NA       NA    4.78264            1703     0.307831      24.67438           23  0.00000      23  37.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-4000-65-000-8         study  4000  65       62     0   7997939     1  0.001   ubrb        ub    1     117.28       NA             NA      NA          NA          NA      NA   NA       NA  117.27995            5575      45.9144      28.67525           27  0.00000      27  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-800-17-010-4         study   800  17       55   0.1    319546     1  0.001   ubrb        ub    1    0.52028       NA             NA      NA          NA          NA      NA   NA       NA    0.52023            1589     0.513209      23.63125           21  0.00000      21  35.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
