            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType  tau        time   ubiTime  ubiIterToBest       ubiTtb    ubiAvgCons  ubiMinCons        ubiAvg     ubi   ubiReal  ubRbTime  ubRbIterToBest  ubrbTtb  ubRbAvgCons  ubRbMinCons  ubRbAvg  ubRb  ubRbReal  ubsTime  ubsSigma  ubsSubsetSize  ubsIter  ubsTtb  ubsBsIter  ubsIterToBest  bsNumColorCalls  ubsAvgColorTime  ubs  ubsReal
  weee-1600-29-100-9          weee  1600  29  1279196     1         5     1  0.001    ubi        ub    1    0.877716   0.87767            237     0.132492   81479.19937       37945   67879.88250   33579   0.94250        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2400-41-000-1         study  2400  41       60     0   2878741     1  0.001    ubi        ub    1     1.33293   1.33288            367     0.200313      36.14208          31      34.39875      30  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-025-5          weee  3600  59  6478139  0.25        62     1  0.001    ubi        ub    1     12.9434  12.94339            254     0.990104  385429.10667      193627  335647.21472  184209   0.99236        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-100-5          weee   800  17   319601     1         0     1  0.001    ubi        ub    1    0.118618   0.11857              3  0.000928911   22397.64625       10693   17799.66000   10479   1.08147        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-050-9          weee  2400  41  2878786   0.5        15     1  0.001    ubi        ub    1     3.21993   3.21987            117     0.158043  176907.44042       91585  151262.20833   84322   1.00350        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-025-3          weee  2400  41  2878789  0.25        12     1  0.001    ubi        ub    1     3.30221   3.30215           1086       1.4859  172867.44083       95465  148670.57250   84857   1.01318        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1600-29-010-5         study  1600  29       56   0.1   1279145     1  0.001    ubi        ub    1    0.421896   0.42184            381     0.100098      33.43563          29      31.43937      27  41.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-075-7          weee   400  11    79801  0.75         0     1  0.001    ubi        ub    1   0.0182392   0.01819              4  0.000267461    6931.09500        2657    5194.75000    2362   1.01333        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-100-3          weee  2000  35  1998996     1         5     1  0.001    ubi        ub    1     1.93641   1.93635             34    0.0298425  128455.20350       63755  106949.48250   62486   1.03687        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-100-1          weee  3200  53  5118359     1        42     1  0.001    ubi        ub    1     8.08851   8.08846            986      2.49324  306516.81156      172364  266365.34719  168015   1.07073        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
